user_id,project_id,shown_at,session_depth,topic_match_score,required_skill_match_score,gained_skill_match_score,role_skill_match_score,readiness_score,open,like,share,long_view,skip_fast,disengage
user_0159,project_0039,2026-03-17T14:42:05.080920+00:00,14,2.5876,0.9097,2.4626,1.6949,1.3756,1,1,1,0,1,0
user_0276,project_0047,2026-03-17T14:42:05.080920+00:00,31,1.3576,1.1411,1.3346,2.5407,1.1991,0,0,0,1,1,0
user_0214,project_0016,2026-03-17T14:43:05.080920+00:00,4,2.5425,0.0,1.0814,0.0,0.3244,1,0,0,1,0,1
user_0245,project_0071,2026-03-17T14:43:05.080920+00:00,12,1.2526,0.9903,1.4502,0.9903,1.1283,0,1,0,0,1,0
user_0246,project_0065,2026-03-17T14:48:05.080920+00:00,8,1.046,1.4069,2.7768,2.5354,1.8179,0,1,1,0,0,0
user_0217,project_0018,2026-03-17T14:49:05.080920+00:00,29,1.2265,1.4424,0.0,0.0,1.0097,0,0,0,0,0,0
user_0130,project_0111,2026-03-17T14:52:05.080920+00:00,8,3.4706,0.7428,0.0,0.0,0.52,1,1,1,0,0,0
user_0248,project_0003,2026-03-17T14:55:05.080920+00:00,7,0.0,0.0,0.6622,0.0,0.1987,0,0,0,0,0,0
user_0052,project_0004,2026-03-17T14:58:05.080920+00:00,45,1.4392,3.3747,1.603,2.4202,2.8432,1,1,1,1,0,0
user_0138,project_0054,2026-03-17T15:03:05.080920+00:00,10,0.0,1.6412,1.2452,2.8864,1.5224,1,1,1,0,0,0
user_0039,project_0003,2026-03-17T15:07:05.080920+00:00,45,0.9903,1.402,0.0,1.402,0.9814,1,0,0,0,1,0
user_0213,project_0008,2026-03-17T15:08:05.080920+00:00,35,0.0,1.3201,1.7844,1.3201,1.4594,1,0,1,1,0,0
user_0119,project_0073,2026-03-17T15:09:05.080920+00:00,39,0.9312,0.9295,3.7583,1.5055,1.7781,1,1,0,0,0,0
user_0013,project_0068,2026-03-17T15:17:05.080920+00:00,20,1.3974,1.5462,1.2052,0.7903,1.4439,0,1,1,0,0,1
user_0091,project_0115,2026-03-17T15:23:05.080920+00:00,19,1.3339,0.8255,0.8419,0.8255,0.8304,1,0,0,0,0,1
user_0184,project_0045,2026-03-17T15:27:05.080920+00:00,44,0.0,0.0,0.6536,1.0667,0.1961,1,0,0,0,1,1
user_0048,project_0003,2026-03-17T15:30:05.080920+00:00,2,0.0,0.0,2.5847,0.0,0.7754,1,0,1,0,1,0
user_0265,project_0036,2026-03-17T15:39:05.080920+00:00,10,1.2006,1.3798,2.4191,0.8527,1.6916,1,1,1,1,0,1
user_0150,project_0119,2026-03-17T15:41:05.080920+00:00,41,0.0,2.4192,1.0012,2.4192,1.9938,1,1,1,1,0,0
user_0154,project_0016,2026-03-17T15:45:05.080920+00:00,21,2.1094,0.0,1.1221,1.151,0.3366,0,1,0,0,0,0
user_0007,project_0043,2026-03-17T15:52:05.080920+00:00,42,1.6736,1.2376,0.0,0.0,0.8663,1,1,1,0,0,1
user_0051,project_0076,2026-03-17T15:54:05.080920+00:00,21,0.88,0.0,0.9094,1.1184,0.2728,0,1,0,0,0,1
user_0228,project_0076,2026-03-17T16:03:05.080920+00:00,39,0.0,0.9655,0.0,0.9655,0.6758,1,0,1,1,0,1
user_0070,project_0067,2026-03-17T16:04:05.080920+00:00,36,1.8653,0.0,0.7847,0.0,0.2354,1,0,0,0,1,0
user_0130,project_0011,2026-03-17T16:06:05.080920+00:00,27,0.0,0.0,1.212,1.1084,0.3636,0,0,0,0,0,1
user_0159,project_0084,2026-03-17T16:10:05.080920+00:00,8,1.3097,2.2083,1.0047,1.6949,1.8472,0,1,1,0,0,0
user_0004,project_0035,2026-03-17T16:14:05.080920+00:00,43,0.9138,2.5189,0.9436,1.3119,2.0463,1,1,1,0,1,1
user_0228,project_0007,2026-03-17T16:16:05.080920+00:00,24,0.0,2.0115,0.0,2.0115,1.408,0,1,0,1,1,0
user_0128,project_0089,2026-03-17T16:28:05.080920+00:00,24,0.0,0.9033,0.0,0.9033,0.6323,0,0,0,0,1,0
user_0080,project_0022,2026-03-17T16:47:05.080920+00:00,1,0.0,1.5489,1.1957,0.0,1.4429,0,0,0,0,0,0
user_0257,project_0041,2026-03-17T16:50:05.080920+00:00,19,0.0,1.6237,1.3105,1.6237,1.5297,1,1,0,0,0,1
user_0183,project_0089,2026-03-17T16:52:05.080920+00:00,1,0.8503,0.0,0.0,0.0,0.0,1,0,1,1,0,1
user_0012,project_0011,2026-03-17T16:58:05.080920+00:00,24,0.0,0.0,1.2311,0.0,0.3693,1,1,1,0,1,1
user_0220,project_0039,2026-03-17T17:05:05.080920+00:00,41,1.9612,2.5634,0.0,2.5634,1.7944,0,0,0,1,0,1
user_0072,project_0051,2026-03-17T17:12:05.080920+00:00,8,1.3563,1.0815,2.3418,2.6583,1.4596,1,1,0,1,0,1
user_0147,project_0115,2026-03-17T17:23:05.080920+00:00,20,1.1303,2.5352,0.0,2.5352,1.7746,0,1,0,1,0,0
user_0255,project_0045,2026-03-17T17:27:05.080920+00:00,11,0.9299,0.0,0.6522,1.1607,0.1957,0,1,0,0,1,0
user_0163,project_0072,2026-03-17T17:28:05.080920+00:00,24,0.0,0.8594,0.8954,1.2378,0.8702,0,0,1,0,0,0
user_0265,project_0078,2026-03-17T17:30:05.080920+00:00,12,1.2006,1.5336,2.8849,2.3863,1.939,1,1,1,1,1,1
user_0037,project_0012,2026-03-17T17:37:05.080920+00:00,13,1.1102,2.373,0.6796,1.3216,1.865,0,0,0,1,0,0
user_0111,project_0040,2026-03-17T17:43:05.080920+00:00,36,0.0,0.6926,1.7692,0.6926,1.0156,1,0,1,1,1,0
user_0290,project_0083,2026-03-17T17:46:05.080920+00:00,15,1.1706,1.2592,1.0849,1.5291,1.2069,0,1,1,1,0,0
user_0258,project_0067,2026-03-17T17:57:05.080920+00:00,24,0.8724,1.6419,0.8855,2.4574,1.415,0,1,0,1,0,0
user_0252,project_0046,2026-03-17T17:59:05.080920+00:00,40,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
user_0235,project_0020,2026-03-17T18:07:05.080920+00:00,9,0.8631,1.5601,1.4391,2.9992,1.5238,1,0,1,1,0,1
user_0147,project_0004,2026-03-17T18:12:05.080920+00:00,5,0.9558,0.9352,0.0,0.9352,0.6546,0,1,1,1,0,0
user_0019,project_0069,2026-03-17T18:20:05.080920+00:00,43,0.8462,0.0,1.6089,1.4509,0.4827,0,0,0,0,1,0
user_0239,project_0078,2026-03-17T18:27:05.080920+00:00,33,0.7643,0.0,1.179,1.179,0.3537,1,0,0,1,1,1
user_0144,project_0114,2026-03-17T18:36:05.080920+00:00,41,2.189,0.0,3.8808,1.5871,1.1642,1,0,1,1,1,0
user_0022,project_0080,2026-03-17T18:38:05.080920+00:00,27,1.1371,0.0,0.0,0.0,0.0,0,0,0,1,1,0
user_0022,project_0013,2026-03-17T18:50:05.080920+00:00,37,1.1371,0.0,0.0,0.0,0.0,1,1,1,0,1,0
user_0209,project_0095,2026-03-17T18:51:05.080920+00:00,29,2.2033,0.0,3.5655,0.0,1.0696,1,0,0,0,1,0
user_0164,project_0032,2026-03-17T18:51:05.080920+00:00,39,0.0,0.0,1.1753,0.0,0.3526,1,0,1,0,1,1
user_0287,project_0040,2026-03-17T18:53:05.080920+00:00,33,0.0,2.2916,0.0,1.0204,1.6041,0,1,1,0,1,1
user_0297,project_0066,2026-03-17T18:54:05.080920+00:00,41,0.9818,0.0,1.4849,0.0,0.4455,0,0,0,1,1,1
user_0138,project_0090,2026-03-17T19:01:05.080920+00:00,22,0.0,1.6412,1.2452,2.8864,1.5224,0,1,1,0,0,1
user_0148,project_0008,2026-03-17T19:04:05.080920+00:00,15,1.2085,1.6456,0.0,1.6456,1.1519,0,1,0,1,1,1
user_0092,project_0035,2026-03-17T19:05:05.080920+00:00,6,0.0,0.0,2.2984,0.0,0.6895,0,0,0,1,0,1
user_0075,project_0104,2026-03-17T19:08:05.080920+00:00,10,1.3489,0.0,1.5281,1.5281,0.4584,0,0,0,0,1,1
user_0085,project_0030,2026-03-17T19:19:05.080920+00:00,45,2.2137,0.0,2.5372,1.4621,0.7612,0,1,1,0,0,0
user_0266,project_0040,2026-03-17T19:23:05.080920+00:00,32,0.0,0.0,1.5141,0.0,0.4542,1,1,0,0,1,0
user_0057,project_0093,2026-03-17T19:24:05.080920+00:00,42,1.0708,0.0,1.5719,1.0429,0.4716,1,0,0,1,1,0
user_0031,project_0031,2026-03-17T19:32:05.080920+00:00,11,2.3323,1.6316,0.0,0.8309,1.1421,0,1,0,1,1,0
user_0058,project_0082,2026-03-17T19:37:05.080920+00:00,3,0.7782,0.0,0.0,0.0,0.0,0,0,0,1,0,0
user_0286,project_0101,2026-03-17T19:38:05.080920+00:00,24,0.0,2.2797,0.0,2.2797,1.5958,0,1,0,1,0,0
user_0264,project_0071,2026-03-17T19:41:05.080920+00:00,21,0.0,1.0142,0.0,0.0,0.7099,1,0,0,1,1,0
user_0214,project_0097,2026-03-17T19:42:05.080920+00:00,16,1.0826,0.0,2.5308,2.9191,0.7592,1,0,0,1,1,1
user_0273,project_0071,2026-03-17T19:42:05.080920+00:00,7,0.0,2.3405,0.6995,1.5593,1.8482,1,1,1,1,0,0
user_0009,project_0045,2026-03-17T19:46:05.080920+00:00,43,0.0,0.0,0.8802,1.4186,0.2641,0,1,0,0,0,1
user_0133,project_0006,2026-03-17T19:51:05.080920+00:00,15,0.0,1.1463,1.5692,1.1463,1.2732,1,0,1,1,0,0
user_0270,project_0084,2026-03-17T20:04:05.080920+00:00,20,0.828,0.0,1.5246,1.5941,0.4574,0,0,0,0,0,1
user_0238,project_0032,2026-03-17T20:04:05.080920+00:00,35,0.9726,0.0,1.4482,0.0,0.4345,0,1,1,1,0,1
user_0123,project_0008,2026-03-17T20:09:05.080920+00:00,41,0.0,2.9507,0.0,1.4943,2.0655,1,0,1,1,0,1
user_0222,project_0028,2026-03-17T20:31:05.080920+00:00,23,0.0,0.9937,0.6782,0.9937,0.899,0,0,0,0,0,1
user_0002,project_0062,2026-03-17T20:32:05.080920+00:00,27,0.8826,0.0,1.1257,0.0,0.3377,1,0,0,0,1,0
user_0141,project_0025,2026-03-17T20:45:05.080920+00:00,22,1.033,3.8947,0.0,2.5403,2.7263,1,1,1,1,0,0
user_0023,project_0107,2026-03-17T20:45:05.080920+00:00,13,1.3278,0.0,0.0,1.1085,0.0,1,0,1,1,1,1
user_0129,project_0006,2026-03-17T20:52:05.080920+00:00,4,0.9282,0.0,1.7589,0.0,0.5277,1,1,0,0,1,1
user_0271,project_0088,2026-03-17T21:01:05.080920+00:00,12,0.0,0.9923,1.1749,2.418,1.0471,0,1,0,1,0,1
user_0245,project_0097,2026-03-17T21:04:05.080920+00:00,34,1.3481,0.0,0.7998,1.7901,0.2399,0,1,1,0,0,0
user_0015,project_0085,2026-03-17T21:09:05.080920+00:00,23,0.8575,0.8246,0.6711,0.0,0.7785,0,1,1,0,1,0
user_0165,project_0080,2026-03-17T21:14:05.080920+00:00,32,0.0,1.9226,0.0,1.179,1.3458,0,0,0,1,0,0
user_0000,project_0097,2026-03-17T21:20:05.080920+00:00,27,1.4329,2.5365,0.0,1.4361,1.7755,0,0,1,1,1,1
user_0210,project_0115,2026-03-17T21:30:05.080920+00:00,21,0.0,0.0,0.8085,0.0,0.2425,1,0,0,0,1,1
user_0002,project_0054,2026-03-17T21:31:05.080920+00:00,33,1.7235,0.0,1.1257,0.0,0.3377,0,0,1,0,0,1
user_0073,project_0114,2026-03-17T21:32:05.080920+00:00,42,0.0,0.0,2.0772,0.0,0.6232,1,0,0,0,0,1
user_0122,project_0099,2026-03-17T21:37:05.080920+00:00,1,0.9417,1.8715,0.0,1.0286,1.31,1,0,0,0,1,0
user_0215,project_0040,2026-03-17T21:42:05.080920+00:00,45,0.8978,0.0,0.839,0.0,0.2517,0,0,1,1,0,0
user_0109,project_0075,2026-03-17T21:45:05.080920+00:00,8,0.8588,1.0929,0.0,0.0,0.765,1,0,0,0,0,0
user_0171,project_0037,2026-03-17T21:49:05.080920+00:00,28,0.0,0.9282,0.0,0.0,0.6497,1,0,1,0,0,0
user_0159,project_0015,2026-03-17T21:51:05.080920+00:00,2,2.5876,0.9097,2.4626,1.6949,1.3756,0,1,0,1,0,1
user_0126,project_0000,2026-03-17T21:53:05.080920+00:00,17,1.3228,1.2139,1.474,1.371,1.2919,1,0,1,1,0,0
user_0058,project_0119,2026-03-17T21:58:05.080920+00:00,31,1.8429,0.0,1.3996,0.0,0.4199,1,1,0,0,0,1
user_0192,project_0022,2026-03-17T21:58:05.080920+00:00,7,1.3682,1.4718,0.0,1.4718,1.0303,1,1,0,0,0,0
user_0272,project_0069,2026-03-17T22:08:05.080920+00:00,39,1.1469,1.9552,0.0,0.7986,1.3686,1,0,1,1,0,0
user_0281,project_0002,2026-03-17T22:27:05.080920+00:00,35,0.0,0.8945,1.1693,2.2404,0.9769,0,1,1,0,1,0
user_0222,project_0112,2026-03-17T22:29:05.080920+00:00,31,0.0,0.9937,0.6782,0.9937,0.899,0,0,0,1,0,1
user_0273,project_0082,2026-03-17T22:44:05.080920+00:00,35,0.0,0.7812,2.2588,2.3405,1.2245,1,0,1,1,0,0
user_0280,project_0040,2026-03-17T22:53:05.080920+00:00,18,0.0,1.7863,0.0,1.7863,1.2504,0,1,1,1,0,0
user_0128,project_0036,2026-03-17T23:00:05.080920+00:00,29,1.0667,2.0725,2.2372,0.7172,2.1219,1,1,0,1,1,0
user_0270,project_0032,2026-03-17T23:01:05.080920+00:00,6,0.0,1.5246,1.5941,1.5246,1.5454,1,0,0,0,0,0
user_0023,project_0047,2026-03-17T23:02:05.080920+00:00,32,1.3278,0.0,0.0,1.1085,0.0,1,1,1,0,1,1
user_0000,project_0054,2026-03-17T23:10:05.080920+00:00,36,1.2828,1.4361,0.0,1.4361,1.0053,0,1,0,0,1,0
user_0185,project_0099,2026-03-17T23:18:05.080920+00:00,31,0.0,1.3272,1.4578,1.3272,1.3664,0,1,1,1,1,0
user_0049,project_0020,2026-03-17T23:18:05.080920+00:00,7,0.0,2.9351,0.0,2.9351,2.0546,1,0,0,1,0,0
user_0148,project_0046,2026-03-17T23:19:05.080920+00:00,4,1.8472,0.0,1.6456,1.6456,0.4937,1,1,0,0,0,0
user_0031,project_0104,2026-03-17T23:22:05.080920+00:00,1,2.1321,0.0,0.0,0.0,0.0,0,0,0,0,1,0
user_0144,project_0047,2026-03-17T23:26:05.080920+00:00,20,0.0,0.0,1.5904,1.4792,0.4771,1,1,1,0,1,0
user_0218,project_0045,2026-03-17T23:28:05.080920+00:00,9,0.0,0.9748,0.0,0.9748,0.6824,0,0,1,0,0,0
user_0128,project_0054,2026-03-17T23:38:05.080920+00:00,19,1.0667,2.2372,0.0,2.2372,1.566,1,1,0,1,0,0
user_0255,project_0098,2026-03-17T23:45:05.080920+00:00,25,0.0,0.6522,0.0,1.8129,0.4565,1,1,0,0,0,1
user_0277,project_0106,2026-03-17T23:46:05.080920+00:00,14,0.0,1.1675,1.0862,0.0,1.1431,1,1,1,0,0,1
user_0228,project_0102,2026-03-17T23:55:05.080920+00:00,17,1.4128,0.0,0.0,0.0,0.0,1,0,0,0,1,0
user_0125,project_0039,2026-03-18T00:19:05.080920+00:00,9,2.032,0.0,1.8037,0.0,0.5411,0,0,1,1,1,0
user_0191,project_0010,2026-03-18T00:31:05.080920+00:00,33,0.0,1.4988,1.2543,0.0,1.4254,1,0,1,1,0,1
user_0139,project_0078,2026-03-18T00:38:05.080920+00:00,17,4.0619,1.1371,2.0741,0.8867,1.4182,1,1,0,0,1,0
user_0270,project_0068,2026-03-18T01:24:05.080920+00:00,13,0.0,1.5246,1.5941,1.5246,1.5454,0,0,0,0,0,1
user_0042,project_0091,2026-03-18T01:30:05.080920+00:00,41,2.2002,0.7621,0.6517,0.7621,0.729,1,1,0,1,1,0
user_0215,project_0019,2026-03-18T01:30:05.080920+00:00,18,1.3071,1.5065,0.839,1.5065,1.3062,0,0,1,0,1,0
user_0283,project_0033,2026-03-18T01:31:05.080920+00:00,29,2.4039,0.9385,0.0,0.0,0.6569,1,0,0,1,0,0
user_0297,project_0089,2026-03-18T01:34:05.080920+00:00,14,2.3824,0.0,0.0,0.0,0.0,0,0,0,0,0,1
user_0192,project_0094,2026-03-18T01:35:05.080920+00:00,29,1.3682,1.4718,0.0,1.4718,1.0303,0,0,1,0,1,1
user_0106,project_0102,2026-03-18T01:37:05.080920+00:00,20,0.0,0.0,1.4061,0.0,0.4218,1,0,1,1,1,1
user_0157,project_0091,2026-03-18T01:39:05.080920+00:00,5,0.8457,0.9488,1.11,1.205,0.9972,1,1,1,0,0,0
user_0082,project_0028,2026-03-18T01:48:05.080920+00:00,30,1.3887,2.7184,0.0,1.4506,1.9029,1,0,1,1,1,0
user_0289,project_0018,2026-03-18T01:55:05.080920+00:00,8,0.0,0.0,0.6939,0.0,0.2082,1,0,0,1,1,1
user_0001,project_0009,2026-03-18T02:02:05.080920+00:00,29,0.9982,1.5431,0.0,1.5431,1.0802,0,1,1,0,0,0
user_0046,project_0053,2026-03-18T02:07:05.080920+00:00,35,2.3403,2.2958,0.0,1.6418,1.6071,1,0,1,1,0,0
user_0030,project_0068,2026-03-18T02:08:05.080920+00:00,5,0.9677,0.8591,0.0,0.8591,0.6014,1,1,1,0,1,1
user_0072,project_0105,2026-03-18T02:18:05.080920+00:00,43,2.5188,2.6355,1.0087,2.6355,2.1475,1,1,0,1,0,0
user_0212,project_0053,2026-03-18T02:22:05.080920+00:00,15,1.1806,1.7203,0.7423,1.0314,1.4269,1,0,1,1,1,0
user_0234,project_0102,2026-03-18T02:24:05.080920+00:00,9,0.8447,0.0,0.9098,0.0,0.2729,1,0,0,0,1,1
user_0031,project_0013,2026-03-18T02:29:05.080920+00:00,16,1.0785,0.0,0.8007,0.0,0.2402,0,0,0,0,0,0
user_0091,project_0099,2026-03-18T02:32:05.080920+00:00,20,1.2269,0.8255,0.0,0.8255,0.5778,0,1,1,1,0,1
user_0042,project_0097,2026-03-18T02:36:05.080920+00:00,24,0.0,2.2749,0.6517,0.0,1.7879,1,0,0,1,0,1
user_0032,project_0083,2026-03-18T02:36:05.080920+00:00,18,0.0,1.7247,2.6024,0.7081,1.988,1,1,0,0,0,0
user_0047,project_0044,2026-03-18T02:39:05.080920+00:00,16,1.3354,1.5239,0.9037,0.0,1.3378,0,1,1,1,0,0
user_0013,project_0102,2026-03-18T02:43:05.080920+00:00,18,1.3974,0.7903,1.8801,0.7903,1.1172,0,1,1,0,0,1
user_0200,project_0037,2026-03-18T02:45:05.080920+00:00,19,0.0,2.1863,0.0,1.0892,1.5304,1,0,1,1,0,0
user_0270,project_0052,2026-03-18T02:45:05.080920+00:00,35,0.8427,0.0,1.5246,0.0,0.4574,1,0,0,0,1,1
user_0082,project_0111,2026-03-18T02:51:05.080920+00:00,1,0.0,2.7266,0.8519,2.7266,2.1642,1,1,0,1,1,0
user_0207,project_0110,2026-03-18T03:03:05.080920+00:00,34,0.841,1.5856,1.1512,0.0,1.4553,1,0,0,1,0,1
user_0065,project_0031,2026-03-18T03:05:05.080920+00:00,45,2.3222,2.1128,2.5181,1.1413,2.2344,1,0,1,0,0,0
user_0006,project_0000,2026-03-18T03:07:05.080920+00:00,34,1.8379,1.3695,1.0821,2.8761,1.2833,0,1,1,1,0,0
user_0020,project_0062,2026-03-18T03:10:05.080920+00:00,19,1.1455,0.0,1.116,1.2224,0.3348,1,1,0,1,1,0
user_0007,project_0071,2026-03-18T03:11:05.080920+00:00,38,0.8512,0.0,0.8206,1.2376,0.2462,1,0,1,0,0,0
user_0030,project_0107,2026-03-18T03:17:05.080920+00:00,24,2.2582,0.6607,0.8591,1.6985,0.7202,0,1,0,1,0,0
user_0275,project_0065,2026-03-18T03:19:05.080920+00:00,9,1.2112,2.6535,0.6544,1.3594,2.0538,1,1,1,0,1,0
user_0127,project_0076,2026-03-18T03:22:05.080920+00:00,39,0.9763,0.0,0.0,0.0,0.0,0,0,1,1,1,1
user_0058,project_0062,2026-03-18T03:24:05.080920+00:00,21,0.0,1.6418,0.0,1.6418,1.1493,0,0,1,0,0,1
user_0074,project_0044,2026-03-18T03:40:05.080920+00:00,33,0.0,2.6446,0.0,1.1158,1.8512,0,0,0,1,0,0
user_0011,project_0063,2026-03-18T03:41:05.080920+00:00,34,2.0451,2.2738,0.9603,2.2738,1.8797,1,0,0,1,0,0
user_0214,project_0037,2026-03-18T03:43:05.080920+00:00,43,1.0826,0.0,2.5308,2.9191,0.7592,0,1,1,1,1,0
user_0122,project_0053,2026-03-18T03:52:05.080920+00:00,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
user_0287,project_0116,2026-03-18T03:56:05.080920+00:00,27,0.0,1.2712,1.7016,2.2916,1.4003,0,0,0,1,0,1
user_0061,project_0011,2026-03-18T04:01:05.080920+00:00,23,1.0929,1.5627,0.0,2.8449,1.0939,1,1,1,1,1,0
user_0085,project_0051,2026-03-18T04:02:05.080920+00:00,32,2.4055,0.0,1.0751,1.4621,0.3225,1,0,1,1,0,1
user_0096,project_0005,2026-03-18T04:10:05.080920+00:00,19,0.0,1.3784,0.0,1.3784,0.9649,1,1,1,0,1,0
user_0072,project_0078,2026-03-18T04:16:05.080920+00:00,31,1.1625,1.0087,2.6355,2.5855,1.4967,1,1,1,0,0,0
user_0159,project_0054,2026-03-18T04:21:05.080920+00:00,26,0.0,1.0047,0.7852,1.7899,0.9388,1,0,0,1,0,1
user_0202,project_0024,2026-03-18T04:33:05.080920+00:00,20,1.8998,1.3682,1.2949,0.0,1.3462,1,0,0,0,1,0
user_0106,project_0060,2026-03-18T04:38:05.080920+00:00,28,0.0,1.4997,0.0,0.0,1.0498,1,0,1,0,1,1
user_0240,project_0046,2026-03-18T04:39:05.080920+00:00,37,1.0818,2.2747,1.5577,2.2747,2.0596,1,1,1,0,1,1
user_0036,project_0089,2026-03-18T04:40:05.080920+00:00,23,0.0,0.0,1.4726,0.0,0.4418,1,1,1,0,1,1
user_0051,project_0057,2026-03-18T04:42:05.080920+00:00,1,2.0069,0.9094,0.0,0.9094,0.6366,1,0,0,0,0,0
user_0010,project_0039,2026-03-18T04:48:05.080920+00:00,42,1.0546,1.3986,0.0,0.0,0.979,0,0,1,1,1,0
user_0222,project_0024,2026-03-18T04:58:05.080920+00:00,2,0.0,2.5734,0.6782,0.0,2.0048,1,1,1,0,0,0
user_0297,project_0070,2026-03-18T05:02:05.080920+00:00,10,1.1441,1.5459,1.4849,1.5459,1.5276,0,0,1,1,1,0
user_0257,project_0019,2026-03-18T05:03:05.080920+00:00,42,0.0,1.6237,2.8027,0.0,1.9774,1,1,1,0,0,1
user_0219,project_0085,2026-03-18T05:04:05.080920+00:00,36,0.9687,2.5957,0.0,0.0,1.817,1,1,1,0,0,0
user_0288,project_0084,2026-03-18T05:11:05.080920+00:00,22,1.8718,1.2831,2.5522,0.8396,1.6638,0,1,1,0,1,0
user_0171,project_0025,2026-03-18T05:12:05.080920+00:00,29,0.0,0.9282,0.0,0.0,0.6497,0,0,0,0,1,0
user_0195,project_0014,2026-03-18T05:19:05.080920+00:00,20,2.0317,2.2883,0.0,1.199,1.6018,1,1,1,1,0,1
user_0059,project_0057,2026-03-18T05:22:05.080920+00:00,39,2.0937,1.3175,0.0,2.0933,0.9222,1,0,0,0,0,1
user_0111,project_0030,2026-03-18T05:23:05.080920+00:00,6,0.0,0.6926,1.7692,0.0,1.0156,0,1,0,0,0,0
user_0139,project_0116,2026-03-18T05:28:05.080920+00:00,21,4.0619,0.0,2.0238,1.1371,0.6071,0,1,1,1,0,0
user_0002,project_0100,2026-03-18T05:29:05.080920+00:00,14,1.7235,0.0,1.1257,0.0,0.3377,0,0,0,0,0,0
user_0148,project_0042,2026-03-18T05:36:05.080920+00:00,19,1.2085,1.6456,0.0,1.6456,1.1519,1,1,0,1,0,0
user_0035,project_0064,2026-03-18T05:39:05.080920+00:00,11,0.0,0.0,1.4,0.0,0.42,0,1,0,0,1,0
user_0202,project_0105,2026-03-18T05:39:05.080920+00:00,30,0.7504,0.0,2.512,0.0,0.7536,0,1,1,1,1,0
user_0133,project_0053,2026-03-18T05:43:05.080920+00:00,42,0.9512,0.0,2.2862,0.0,0.6859,0,0,1,0,1,1
user_0014,project_0058,2026-03-18T05:52:05.080920+00:00,18,1.1742,2.3778,1.0242,2.3778,1.9717,0,1,1,0,0,1
user_0113,project_0030,2026-03-18T05:54:05.080920+00:00,37,0.0,1.3798,0.0,1.3798,0.9659,1,1,0,0,1,1
user_0153,project_0013,2026-03-18T05:58:05.080920+00:00,41,0.8242,0.8758,0.0,1.9224,0.6131,0,1,1,1,0,1
user_0110,project_0017,2026-03-18T05:59:05.080920+00:00,22,1.0958,1.1272,1.0097,0.0,1.0919,0,0,0,0,0,0
user_0267,project_0047,2026-03-18T06:02:05.080920+00:00,32,0.9816,0.0,2.2198,0.9229,0.6659,1,1,0,0,1,0
user_0128,project_0073,2026-03-18T06:11:05.080920+00:00,28,2.0653,2.9544,0.0,1.5484,2.0681,1,1,1,1,0,0
user_0134,project_0039,2026-03-18T06:20:05.080920+00:00,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
user_0265,project_0006,2026-03-18T06:43:05.080920+00:00,45,1.2006,1.5336,2.8849,2.3863,1.939,0,0,1,0,0,0
user_0196,project_0061,2026-03-18T06:43:05.080920+00:00,33,2.7496,1.156,0.9017,0.0,1.0797,1,0,0,1,1,0
user_0202,project_0093,2026-03-18T06:46:05.080920+00:00,42,0.7504,0.0,2.512,0.0,0.7536,1,1,0,1,1,1
user_0025,project_0055,2026-03-18T06:47:05.080920+00:00,17,1.2387,0.7749,0.8518,0.7749,0.798,1,1,0,0,0,0
user_0285,project_0045,2026-03-18T07:04:05.080920+00:00,24,0.0,2.3882,0.0,1.3744,1.6717,0,1,0,0,0,0
user_0117,project_0079,2026-03-18T07:06:05.080920+00:00,33,1.1655,0.9948,1.1651,0.9948,1.0459,1,0,0,0,0,1
user_0181,project_0080,2026-03-18T07:23:05.080920+00:00,12,0.0,1.84,0.9817,1.0039,1.5825,0,0,1,0,1,1
user_0141,project_0035,2026-03-18T07:24:05.080920+00:00,30,1.1501,3.9105,1.2915,2.5403,3.1248,1,1,1,1,0,0
user_0042,project_0017,2026-03-18T07:31:05.080920+00:00,31,0.9615,1.0666,0.6517,0.0,0.9421,1,0,0,0,0,1
user_0102,project_0007,2026-03-18T07:31:05.080920+00:00,41,3.0094,0.9107,0.8035,2.3573,0.8785,1,1,0,1,0,0
user_0192,project_0034,2026-03-18T07:33:05.080920+00:00,24,1.3682,1.4718,0.0,1.4718,1.0303,1,1,1,0,0,1
user_0297,project_0059,2026-03-18T07:37:05.080920+00:00,16,2.3739,0.0,0.0,0.0,0.0,0,0,0,0,1,1
user_0081,project_0018,2026-03-18T07:42:05.080920+00:00,26,1.1786,0.0,0.8075,0.8075,0.2422,0,0,0,0,0,0
user_0237,project_0061,2026-03-18T07:47:05.080920+00:00,44,1.1418,0.7455,0.0,0.0,0.5219,1,1,0,1,1,0
user_0250,project_0050,2026-03-18T07:48:05.080920+00:00,29,0.0,2.6144,0.0,1.1241,1.8301,0,1,1,1,1,0
user_0115,project_0064,2026-03-18T07:49:05.080920+00:00,31,3.6852,1.1393,2.301,1.1393,1.4878,1,1,1,1,0,0
user_0209,project_0059,2026-03-18T07:51:05.080920+00:00,22,2.2033,0.0,3.5655,0.0,1.0696,1,1,1,1,1,0
user_0004,project_0063,2026-03-18T07:55:05.080920+00:00,27,1.3474,2.1384,2.2555,2.1384,2.1735,1,1,1,1,1,0
