user_id,project_id,topic_match_score,required_skill_match_score,gained_skill_match_score,role_skill_match_score,readiness_score,embedding_similarity,commitment_fit,maturity_fit,open,like,share,long_view,skip_fast,disengage
user_0270,project_0100,0.8427,0.0,1.5246,0.0,0.4574,0.936405,1.0,1.0,0,0,0,0,0,0
user_0270,project_0101,0.0,0.0,1.5941,1.5941,0.4782,0.935195,0.85,0.9,0,0,0,0,0,0
user_0270,project_0102,0.0,1.5246,1.5941,3.1187,1.5454,0.936437,0.85,1.0,0,0,1,1,0,0
user_0270,project_0103,0.828,0.0,1.5246,0.0,0.4574,0.925249,0.5,0.6,0,0,0,0,0,0
user_0270,project_0104,0.0,1.5246,1.5941,1.5246,1.5454,0.933732,0.85,1.0,1,1,0,0,0,0
user_0270,project_0105,0.8043,1.5941,1.5246,1.5941,1.5732,0.941603,0.85,0.9,0,1,1,1,0,0
user_0270,project_0106,0.828,0.0,1.5246,1.5246,0.4574,0.939184,1.0,1.0,0,0,0,0,0,1
user_0270,project_0107,0.8427,1.5246,0.0,1.5246,1.0672,0.917674,0.5,0.6,0,0,0,1,0,0
user_0270,project_0108,0.828,0.0,1.5246,1.5941,0.4574,0.928658,0.85,0.9,0,0,0,0,0,0
user_0270,project_0109,0.0,1.5246,1.5941,3.1187,1.5454,0.930835,0.85,1.0,0,0,0,0,0,0
user_0270,project_0110,0.8043,3.1187,0.0,3.1187,2.1831,0.98933,0.5,0.6,0,0,0,0,0,0
user_0270,project_0111,1.6323,0.0,0.0,1.5941,0.0,0.917799,1.0,0.9,0,0,0,0,0,0
user_0270,project_0112,0.8427,0.0,1.5246,0.0,0.4574,0.927418,1.0,1.0,1,1,1,1,0,0
user_0270,project_0113,0.0,0.0,1.5941,1.5941,0.4782,0.928408,0.85,0.9,0,0,0,0,0,0
user_0270,project_0114,0.0,1.5246,1.5941,3.1187,1.5454,0.925477,0.85,1.0,0,0,0,0,0,0
user_0270,project_0115,0.828,0.0,1.5246,0.0,0.4574,0.926167,0.5,0.6,0,0,0,0,0,0
user_0270,project_0116,0.0,1.5246,1.5941,1.5246,1.5454,0.934465,0.85,1.0,1,0,1,1,0,1
user_0270,project_0117,0.8043,1.5941,1.5246,1.5941,1.5732,0.939564,0.85,0.9,0,0,0,0,0,0
user_0270,project_0118,0.828,0.0,1.5246,1.5246,0.4574,0.935377,1.0,1.0,0,0,0,0,0,0
user_0270,project_0119,0.8427,1.5246,0.0,1.5246,1.0672,0.916693,0.5,0.6,1,0,0,1,1,0
user_0271,project_0000,2.0601,2.0867,1.1749,2.418,1.8132,0.944785,0.85,0.9,0,0,0,0,0,0
user_0271,project_0001,2.2481,2.1672,1.4257,1.1749,1.9448,0.937286,0.85,1.0,0,0,0,0,0,0
user_0271,project_0002,1.0849,1.1749,1.4257,2.8024,1.2501,0.924098,0.5,0.6,1,0,0,0,0,0
user_0271,project_0003,2.1149,0.9923,1.0944,0.9923,1.0229,0.942405,1.0,0.9,0,0,0,0,0,0
user_0271,project_0004,0.0,0.9923,1.1749,2.418,1.0471,0.933291,1.0,1.0,1,0,1,1,1,0
user_0271,project_0005,0.0,3.0532,0.0,3.0532,2.1372,0.936063,0.85,0.9,0,0,0,0,0,0
user_0271,project_0006,1.0301,1.1749,0.0,1.1749,0.8224,0.928924,0.85,1.0,0,0,0,0,0,0
user_0271,project_0007,1.03,3.5124,1.1749,3.7142,2.8111,0.98843,0.5,0.6,1,1,1,1,1,0
user_0271,project_0008,1.0301,2.1672,0.0,1.1749,1.517,0.931667,0.85,1.0,0,0,0,0,0,0
user_0271,project_0009,2.3029,0.0,1.1749,1.6275,0.3525,0.924265,0.85,0.9,0,1,1,1,0,0
user_0271,project_0010,2.0601,0.9923,1.1749,2.1672,1.0471,0.929129,1.0,1.0,1,1,1,1,1,0
user_0271,project_0011,1.0301,2.1672,1.0944,2.6006,1.8454,0.930347,0.5,0.6,0,0,0,0,0,0
user_0271,project_0012,2.0601,2.0867,1.1749,2.418,1.8132,0.948569,0.85,0.9,0,0,0,0,0,0
user_0271,project_0013,2.2481,2.1672,1.4257,1.1749,1.9448,0.937213,0.85,1.0,1,1,1,1,0,0
user_0271,project_0014,1.0849,1.1749,1.4257,2.8024,1.2501,0.927388,0.5,0.6,1,1,0,1,1,0
user_0271,project_0015,2.1149,0.9923,1.0944,0.9923,1.0229,0.941105,1.0,0.9,0,0,0,0,0,0
user_0271,project_0016,0.0,0.9923,1.1749,2.418,1.0471,0.933627,1.0,1.0,0,0,0,0,0,0
user_0271,project_0017,0.0,3.0532,0.0,3.0532,2.1372,0.928829,0.85,0.9,0,0,0,0,0,0
user_0271,project_0018,1.0301,1.1749,0.0,1.1749,0.8224,0.925655,0.85,1.0,0,0,0,0,0,0
user_0271,project_0019,1.03,3.5124,1.1749,3.7142,2.8111,0.987033,0.5,0.6,0,0,0,0,0,0
user_0271,project_0020,1.0301,2.1672,0.0,1.1749,1.517,0.932731,0.85,1.0,0,0,0,0,0,0
user_0271,project_0021,2.3029,0.0,1.1749,1.6275,0.3525,0.931878,0.85,0.9,0,0,0,0,0,0
user_0271,project_0022,2.0601,0.9923,1.1749,2.1672,1.0471,0.930321,1.0,1.0,0,0,0,0,0,0
user_0271,project_0023,1.0301,2.1672,1.0944,2.6006,1.8454,0.932383,0.5,0.6,1,1,1,1,0,1
user_0271,project_0024,2.0601,2.0867,1.1749,2.418,1.8132,0.941855,0.85,0.9,1,1,1,1,0,0
user_0271,project_0025,2.2481,2.1672,1.4257,1.1749,1.9448,0.935702,0.85,1.0,0,0,0,0,0,0
user_0271,project_0026,1.0849,1.1749,1.4257,2.8024,1.2501,0.927191,0.5,0.6,0,0,0,0,0,0
user_0271,project_0027,2.1149,0.9923,1.0944,0.9923,1.0229,0.934406,1.0,0.9,1,1,0,0,0,0
user_0271,project_0028,0.0,0.9923,1.1749,2.418,1.0471,0.933191,1.0,1.0,0,0,0,0,0,0
user_0271,project_0029,0.0,3.0532,0.0,3.0532,2.1372,0.928465,0.85,0.9,0,0,0,0,0,0
user_0271,project_0030,1.0301,1.1749,0.0,1.1749,0.8224,0.928985,0.85,1.0,0,0,0,0,0,0
user_0271,project_0031,1.03,3.5124,1.1749,3.7142,2.8111,0.988427,0.5,0.6,1,1,1,1,0,0
user_0271,project_0032,1.0301,2.1672,0.0,1.1749,1.517,0.933054,0.85,1.0,0,0,0,0,0,0
user_0271,project_0033,2.3029,0.0,1.1749,1.6275,0.3525,0.931235,0.85,0.9,0,0,0,1,0,0
user_0271,project_0034,2.0601,0.9923,1.1749,2.1672,1.0471,0.929193,1.0,1.0,1,1,1,1,0,0
user_0271,project_0035,1.0301,2.1672,1.0944,2.6006,1.8454,0.930243,0.5,0.6,1,1,0,1,0,0
user_0271,project_0036,2.0601,2.0867,1.1749,2.418,1.8132,0.940514,0.85,0.9,0,0,0,0,0,0
user_0271,project_0037,2.2481,2.1672,1.4257,1.1749,1.9448,0.93533,0.85,1.0,0,0,0,0,0,0
user_0271,project_0038,1.0849,1.1749,1.4257,2.8024,1.2501,0.927818,0.5,0.6,0,0,0,0,0,0
user_0271,project_0039,2.1149,0.9923,1.0944,0.9923,1.0229,0.940898,1.0,0.9,0,1,1,1,0,1
user_0271,project_0040,0.0,0.9923,1.1749,2.418,1.0471,0.932224,1.0,1.0,0,0,0,0,0,0
user_0271,project_0041,0.0,3.0532,0.0,3.0532,2.1372,0.927618,0.85,0.9,0,0,0,0,0,0
user_0271,project_0042,1.0301,1.1749,0.0,1.1749,0.8224,0.920675,0.85,1.0,0,0,0,0,0,0
user_0271,project_0043,1.03,3.5124,1.1749,3.7142,2.8111,0.982399,0.5,0.6,0,0,0,0,0,0
user_0271,project_0044,1.0301,2.1672,0.0,1.1749,1.517,0.932492,0.85,1.0,0,0,0,0,0,0
user_0271,project_0045,2.3029,0.0,1.1749,1.6275,0.3525,0.929036,0.85,0.9,1,0,0,1,0,0
user_0271,project_0046,2.0601,0.9923,1.1749,2.1672,1.0471,0.926653,1.0,1.0,0,0,0,0,0,0
user_0271,project_0047,1.0301,2.1672,1.0944,2.6006,1.8454,0.931087,0.5,0.6,0,0,0,0,0,0
user_0271,project_0048,2.0601,2.0867,1.1749,2.418,1.8132,0.945676,0.85,0.9,0,0,0,0,0,0
user_0271,project_0049,2.2481,2.1672,1.4257,1.1749,1.9448,0.93475,0.85,1.0,1,1,1,1,0,1
user_0271,project_0050,1.0849,1.1749,1.4257,2.8024,1.2501,0.926734,0.5,0.6,0,0,0,0,0,0
user_0271,project_0051,2.1149,0.9923,1.0944,0.9923,1.0229,0.938453,1.0,0.9,0,0,0,0,0,0
user_0271,project_0052,0.0,0.9923,1.1749,2.418,1.0471,0.93308,1.0,1.0,0,0,0,0,0,0
user_0271,project_0053,0.0,3.0532,0.0,3.0532,2.1372,0.935238,0.85,0.9,0,0,0,0,0,0
user_0271,project_0054,1.0301,1.1749,0.0,1.1749,0.8224,0.919793,0.85,1.0,0,0,0,0,0,0
user_0271,project_0055,1.03,3.5124,1.1749,3.7142,2.8111,0.99079,0.5,0.6,1,1,1,0,0,0
user_0271,project_0056,1.0301,2.1672,0.0,1.1749,1.517,0.931153,0.85,1.0,0,0,0,0,0,0
user_0271,project_0057,2.3029,0.0,1.1749,1.6275,0.3525,0.929021,0.85,0.9,1,1,0,0,0,1
user_0271,project_0058,2.0601,0.9923,1.1749,2.1672,1.0471,0.924918,1.0,1.0,0,0,0,1,0,0
user_0271,project_0059,1.0301,2.1672,1.0944,2.6006,1.8454,0.929653,0.5,0.6,0,0,0,0,0,0
user_0271,project_0060,2.0601,2.0867,1.1749,2.418,1.8132,0.938984,0.85,0.9,0,0,0,0,0,0
user_0271,project_0061,2.2481,2.1672,1.4257,1.1749,1.9448,0.939147,0.85,1.0,0,0,0,0,0,0
user_0271,project_0062,1.0849,1.1749,1.4257,2.8024,1.2501,0.928204,0.5,0.6,0,0,0,0,0,0
user_0271,project_0063,2.1149,0.9923,1.0944,0.9923,1.0229,0.942189,1.0,0.9,1,1,0,1,1,0
user_0271,project_0064,0.0,0.9923,1.1749,2.418,1.0471,0.926239,1.0,1.0,0,0,0,0,0,0
user_0271,project_0065,0.0,3.0532,0.0,3.0532,2.1372,0.934669,0.85,0.9,0,0,0,0,0,0
user_0271,project_0066,1.0301,1.1749,0.0,1.1749,0.8224,0.926017,0.85,1.0,0,0,0,0,0,0
user_0271,project_0067,1.03,3.5124,1.1749,3.7142,2.8111,0.991616,0.5,0.6,0,0,0,0,0,0
user_0271,project_0068,1.0301,2.1672,0.0,1.1749,1.517,0.935359,0.85,1.0,1,1,1,1,0,1
user_0271,project_0069,2.3029,0.0,1.1749,1.6275,0.3525,0.928931,0.85,0.9,0,0,0,0,0,0
user_0271,project_0070,2.0601,0.9923,1.1749,2.1672,1.0471,0.927456,1.0,1.0,1,1,1,1,0,0
user_0271,project_0071,1.0301,2.1672,1.0944,2.6006,1.8454,0.922957,0.5,0.6,0,0,0,0,0,0
user_0271,project_0072,2.0601,2.0867,1.1749,2.418,1.8132,0.941306,0.85,0.9,1,0,0,0,0,0
user_0271,project_0073,2.2481,2.1672,1.4257,1.1749,1.9448,0.935656,0.85,1.0,0,0,0,0,0,0
user_0271,project_0074,1.0849,1.1749,1.4257,2.8024,1.2501,0.929037,0.5,0.6,0,0,0,0,0,0
user_0271,project_0075,2.1149,0.9923,1.0944,0.9923,1.0229,0.937219,1.0,0.9,1,0,1,1,0,0
user_0271,project_0076,0.0,0.9923,1.1749,2.418,1.0471,0.933541,1.0,1.0,0,0,0,0,0,0
user_0271,project_0077,0.0,3.0532,0.0,3.0532,2.1372,0.929575,0.85,0.9,1,0,1,0,1,0
user_0271,project_0078,1.0301,1.1749,0.0,1.1749,0.8224,0.92437,0.85,1.0,0,0,0,1,1,1
user_0271,project_0079,1.03,3.5124,1.1749,3.7142,2.8111,0.991413,0.5,0.6,1,1,0,1,1,0
user_0271,project_0080,1.0301,2.1672,0.0,1.1749,1.517,0.934544,0.85,1.0,1,1,0,0,1,0
user_0271,project_0081,2.3029,0.0,1.1749,1.6275,0.3525,0.930996,0.85,0.9,0,0,0,0,0,0
user_0271,project_0082,2.0601,0.9923,1.1749,2.1672,1.0471,0.929494,1.0,1.0,0,0,0,0,0,0
user_0271,project_0083,1.0301,2.1672,1.0944,2.6006,1.8454,0.928961,0.5,0.6,0,1,1,0,1,0
user_0271,project_0084,2.0601,2.0867,1.1749,2.418,1.8132,0.939288,0.85,0.9,0,0,0,0,0,0
user_0271,project_0085,2.2481,2.1672,1.4257,1.1749,1.9448,0.937887,0.85,1.0,0,0,0,0,0,0
user_0271,project_0086,1.0849,1.1749,1.4257,2.8024,1.2501,0.93314,0.5,0.6,1,0,1,1,1,0
user_0271,project_0087,2.1149,0.9923,1.0944,0.9923,1.0229,0.942308,1.0,0.9,0,0,0,0,0,0
user_0271,project_0088,0.0,0.9923,1.1749,2.418,1.0471,0.930888,1.0,1.0,0,1,0,1,0,1
user_0271,project_0089,0.0,3.0532,0.0,3.0532,2.1372,0.928632,0.85,0.9,0,0,0,0,0,0
user_0271,project_0090,1.0301,1.1749,0.0,1.1749,0.8224,0.921868,0.85,1.0,1,1,0,1,0,0
user_0271,project_0091,1.03,3.5124,1.1749,3.7142,2.8111,0.990432,0.5,0.6,0,0,0,0,0,0
user_0271,project_0092,1.0301,2.1672,0.0,1.1749,1.517,0.929058,0.85,1.0,1,1,1,0,0,1
user_0271,project_0093,2.3029,0.0,1.1749,1.6275,0.3525,0.931827,0.85,0.9,0,0,1,0,1,1
user_0271,project_0094,2.0601,0.9923,1.1749,2.1672,1.0471,0.93016,1.0,1.0,0,0,0,0,0,0
user_0271,project_0095,1.0301,2.1672,1.0944,2.6006,1.8454,0.930075,0.5,0.6,0,0,0,0,0,0
user_0271,project_0096,2.0601,2.0867,1.1749,2.418,1.8132,0.944417,0.85,0.9,0,1,1,1,0,0
user_0271,project_0097,2.2481,2.1672,1.4257,1.1749,1.9448,0.937887,0.85,1.0,0,0,0,0,0,0
user_0271,project_0098,1.0849,1.1749,1.4257,2.8024,1.2501,0.928171,0.5,0.6,1,0,1,1,1,0
user_0271,project_0099,2.1149,0.9923,1.0944,0.9923,1.0229,0.938849,1.0,0.9,1,0,0,0,1,1
user_0271,project_0100,0.0,0.9923,1.1749,2.418,1.0471,0.925676,1.0,1.0,1,1,0,1,1,1
user_0271,project_0101,0.0,3.0532,0.0,3.0532,2.1372,0.927618,0.85,0.9,0,0,0,0,0,0
user_0271,project_0102,1.0301,1.1749,0.0,1.1749,0.8224,0.926512,0.85,1.0,0,0,0,0,0,0
user_0271,project_0103,1.03,3.5124,1.1749,3.7142,2.8111,0.988854,0.5,0.6,1,1,1,1,0,0
user_0271,project_0104,1.0301,2.1672,0.0,1.1749,1.517,0.933982,0.85,1.0,0,1,0,1,0,0
user_0271,project_0105,2.3029,0.0,1.1749,1.6275,0.3525,0.931282,0.85,0.9,0,0,0,0,0,0
user_0271,project_0106,2.0601,0.9923,1.1749,2.1672,1.0471,0.929177,1.0,1.0,0,0,0,0,0,0
user_0271,project_0107,1.0301,2.1672,1.0944,2.6006,1.8454,0.925124,0.5,0.6,0,0,0,0,0,0
user_0271,project_0108,2.0601,2.0867,1.1749,2.418,1.8132,0.943867,0.85,0.9,0,0,0,0,0,0
user_0271,project_0109,2.2481,2.1672,1.4257,1.1749,1.9448,0.935784,0.85,1.0,0,0,0,0,0,0
user_0271,project_0110,1.0849,1.1749,1.4257,2.8024,1.2501,0.931114,0.5,0.6,1,0,1,1,1,0
user_0271,project_0111,2.1149,0.9923,1.0944,0.9923,1.0229,0.933239,1.0,0.9,0,0,0,0,0,0
user_0271,project_0112,0.0,0.9923,1.1749,2.418,1.0471,0.929899,1.0,1.0,1,1,0,0,0,0
user_0271,project_0113,0.0,3.0532,0.0,3.0532,2.1372,0.930126,0.85,0.9,0,0,0,0,0,0
user_0271,project_0114,1.0301,1.1749,0.0,1.1749,0.8224,0.918009,0.85,1.0,1,1,1,1,1,1
user_0271,project_0115,1.03,3.5124,1.1749,3.7142,2.8111,0.990663,0.5,0.6,0,0,0,0,0,0
user_0271,project_0116,1.0301,2.1672,0.0,1.1749,1.517,0.932085,0.85,1.0,0,0,0,0,0,0
user_0271,project_0117,2.3029,0.0,1.1749,1.6275,0.3525,0.929936,0.85,0.9,0,0,0,0,0,0
user_0271,project_0118,2.0601,0.9923,1.1749,2.1672,1.0471,0.925139,1.0,1.0,0,0,0,0,0,0
user_0271,project_0119,1.0301,2.1672,1.0944,2.6006,1.8454,0.931701,0.5,0.6,1,1,0,1,1,1
user_0272,project_0000,1.3808,0.0,0.0,2.039,0.0,0.927844,0.9,0.9,1,0,0,1,1,1
user_0272,project_0001,1.1469,0.0,2.039,0.7986,0.6117,0.923738,0.9,0.65,0,0,0,0,0,0
user_0272,project_0002,0.0,1.9552,1.2404,0.7986,1.7408,0.925463,0.9,0.9,1,0,1,1,1,0
user_0272,project_0003,2.3721,0.0,0.0,0.7986,0.0,0.929301,0.5,0.9,0,0,1,0,1,0
user_0272,project_0004,0.0,1.1566,0.0,2.397,0.8096,0.935731,0.5,0.65,0,0,0,0,0,0
user_0272,project_0005,0.8857,2.397,0.7986,2.039,1.9175,0.983897,0.9,0.9,1,1,1,1,1,0
user_0272,project_0006,0.0,1.1566,0.7986,0.7986,1.0492,0.924758,0.9,0.65,0,0,0,0,0,0
user_0272,project_0007,2.2665,1.2404,0.0,0.0,0.8683,0.942293,0.9,0.9,0,0,0,0,0,0
user_0272,project_0008,0.0,0.0,1.9552,1.1566,0.5866,0.922297,0.9,0.65,0,0,0,0,0,0
user_0272,project_0009,1.1469,1.9552,0.0,0.7986,1.3686,0.926529,0.9,0.9,0,0,0,0,0,0
user_0272,project_0010,1.3808,0.0,0.0,0.0,0.0,0.912206,0.5,0.65,1,0,1,0,1,0
user_0272,project_0011,0.8857,0.0,0.0,1.2404,0.0,0.917114,0.9,0.9,0,0,0,0,0,0
user_0272,project_0012,1.3808,0.0,0.0,2.039,0.0,0.928117,0.9,0.9,1,1,1,0,1,1
user_0272,project_0013,1.1469,0.0,2.039,0.7986,0.6117,0.927445,0.9,0.65,1,1,1,1,0,0
user_0272,project_0014,0.0,1.9552,1.2404,0.7986,1.7408,0.93506,0.9,0.9,1,1,1,1,0,0
user_0272,project_0015,2.3721,0.0,0.0,0.7986,0.0,0.930426,0.5,0.9,0,0,0,0,0,0
user_0272,project_0016,0.0,1.1566,0.0,2.397,0.8096,0.936884,0.5,0.65,0,0,0,0,0,0
user_0272,project_0017,0.8857,2.397,0.7986,2.039,1.9175,0.98613,0.9,0.9,0,0,0,0,0,0
user_0272,project_0018,0.0,1.1566,0.7986,0.7986,1.0492,0.921214,0.9,0.65,0,0,0,0,0,0
user_0272,project_0019,2.2665,1.2404,0.0,0.0,0.8683,0.951975,0.9,0.9,1,0,1,1,0,0
user_0272,project_0020,0.0,0.0,1.9552,1.1566,0.5866,0.926114,0.9,0.65,0,0,0,0,0,0
user_0272,project_0021,1.1469,1.9552,0.0,0.7986,1.3686,0.930378,0.9,0.9,0,0,0,0,0,0
user_0272,project_0022,1.3808,0.0,0.0,0.0,0.0,0.91344,0.5,0.65,0,1,0,0,1,1
user_0272,project_0023,0.8857,0.0,0.0,1.2404,0.0,0.921475,0.9,0.9,0,1,0,1,0,0
user_0272,project_0024,1.3808,0.0,0.0,2.039,0.0,0.933092,0.9,0.9,1,1,1,1,0,0
user_0272,project_0025,1.1469,0.0,2.039,0.7986,0.6117,0.93262,0.9,0.65,0,1,1,1,0,0
user_0272,project_0026,0.0,1.9552,1.2404,0.7986,1.7408,0.931237,0.9,0.9,0,0,0,0,0,0
user_0272,project_0027,2.3721,0.0,0.0,0.7986,0.0,0.930178,0.5,0.9,1,0,0,1,1,1
user_0272,project_0028,0.0,1.1566,0.0,2.397,0.8096,0.935071,0.5,0.65,0,0,0,0,0,0
user_0272,project_0029,0.8857,2.397,0.7986,2.039,1.9175,0.989626,0.9,0.9,1,0,1,0,0,0
user_0272,project_0030,0.0,1.1566,0.7986,0.7986,1.0492,0.923888,0.9,0.65,0,1,0,1,0,1
user_0272,project_0031,2.2665,1.2404,0.0,0.0,0.8683,0.940613,0.9,0.9,0,0,0,0,0,0
user_0272,project_0032,0.0,0.0,1.9552,1.1566,0.5866,0.926579,0.9,0.65,0,0,0,0,0,0
user_0272,project_0033,1.1469,1.9552,0.0,0.7986,1.3686,0.928877,0.9,0.9,0,0,0,0,0,0
user_0272,project_0034,1.3808,0.0,0.0,0.0,0.0,0.909537,0.5,0.65,0,1,0,0,0,1
user_0272,project_0035,0.8857,0.0,0.0,1.2404,0.0,0.922789,0.9,0.9,0,0,0,0,0,0
user_0272,project_0036,1.3808,0.0,0.0,2.039,0.0,0.926344,0.9,0.9,1,1,1,0,0,0
user_0272,project_0037,1.1469,0.0,2.039,0.7986,0.6117,0.932056,0.9,0.65,1,0,0,0,0,1
user_0272,project_0038,0.0,1.9552,1.2404,0.7986,1.7408,0.941024,0.9,0.9,0,0,0,0,0,0
user_0272,project_0039,2.3721,0.0,0.0,0.7986,0.0,0.928908,0.5,0.9,1,0,1,1,1,1
user_0272,project_0040,0.0,1.1566,0.0,2.397,0.8096,0.93114,0.5,0.65,0,0,0,1,1,0
user_0272,project_0041,0.8857,2.397,0.7986,2.039,1.9175,0.991243,0.9,0.9,0,0,0,0,0,0
user_0272,project_0042,0.0,1.1566,0.7986,0.7986,1.0492,0.925867,0.9,0.65,0,0,0,0,0,0
user_0272,project_0043,2.2665,1.2404,0.0,0.0,0.8683,0.938339,0.9,0.9,0,0,0,0,0,0
user_0272,project_0044,0.0,0.0,1.9552,1.1566,0.5866,0.923082,0.9,0.65,0,0,0,0,0,0
user_0272,project_0045,1.1469,1.9552,0.0,0.7986,1.3686,0.926614,0.9,0.9,1,1,1,0,1,1
user_0272,project_0046,1.3808,0.0,0.0,0.0,0.0,0.913629,0.5,0.65,0,0,0,0,0,0
user_0272,project_0047,0.8857,0.0,0.0,1.2404,0.0,0.922893,0.9,0.9,0,0,0,0,0,0
user_0272,project_0048,1.3808,0.0,0.0,2.039,0.0,0.927783,0.9,0.9,0,0,0,0,0,0
user_0272,project_0049,1.1469,0.0,2.039,0.7986,0.6117,0.933069,0.9,0.65,0,0,0,0,0,0
user_0272,project_0050,0.0,1.9552,1.2404,0.7986,1.7408,0.933102,0.9,0.9,0,0,0,0,0,0
user_0272,project_0051,2.3721,0.0,0.0,0.7986,0.0,0.931151,0.5,0.9,0,0,0,0,0,0
user_0272,project_0052,0.0,1.1566,0.0,2.397,0.8096,0.930283,0.5,0.65,0,1,0,1,0,1
user_0272,project_0053,0.8857,2.397,0.7986,2.039,1.9175,0.981361,0.9,0.9,0,0,0,0,0,0
user_0272,project_0054,0.0,1.1566,0.7986,0.7986,1.0492,0.914182,0.9,0.65,0,0,0,1,0,0
user_0272,project_0055,2.2665,1.2404,0.0,0.0,0.8683,0.940769,0.9,0.9,0,1,1,1,0,1
user_0272,project_0056,0.0,0.0,1.9552,1.1566,0.5866,0.930241,0.9,0.65,0,0,0,0,0,0
user_0272,project_0057,1.1469,1.9552,0.0,0.7986,1.3686,0.94451,0.9,0.9,0,0,0,0,0,0
user_0272,project_0058,1.3808,0.0,0.0,0.0,0.0,0.908327,0.5,0.65,0,0,0,0,0,0
user_0272,project_0059,0.8857,0.0,0.0,1.2404,0.0,0.921511,0.9,0.9,1,1,1,1,1,1
user_0272,project_0060,1.3808,0.0,0.0,2.039,0.0,0.925419,0.9,0.9,0,0,1,0,1,0
user_0272,project_0061,1.1469,0.0,2.039,0.7986,0.6117,0.92394,0.9,0.65,0,0,0,0,0,0
user_0272,project_0062,0.0,1.9552,1.2404,0.7986,1.7408,0.940871,0.9,0.9,1,0,0,1,1,1
user_0272,project_0063,2.3721,0.0,0.0,0.7986,0.0,0.929162,0.5,0.9,0,1,0,0,1,1
user_0272,project_0064,0.0,1.1566,0.0,2.397,0.8096,0.927003,0.5,0.65,0,0,0,0,0,0
user_0272,project_0065,0.8857,2.397,0.7986,2.039,1.9175,0.981276,0.9,0.9,0,0,0,0,0,0
user_0272,project_0066,0.0,1.1566,0.7986,0.7986,1.0492,0.927276,0.9,0.65,0,0,0,0,0,0
user_0272,project_0067,2.2665,1.2404,0.0,0.0,0.8683,0.94247,0.9,0.9,1,1,0,0,1,0
user_0272,project_0068,0.0,0.0,1.9552,1.1566,0.5866,0.9284,0.9,0.65,0,0,0,0,0,0
user_0272,project_0069,1.1469,1.9552,0.0,0.7986,1.3686,0.934237,0.9,0.9,1,0,1,1,0,0
user_0272,project_0070,1.3808,0.0,0.0,0.0,0.0,0.914653,0.5,0.65,0,0,0,0,0,0
user_0272,project_0071,0.8857,0.0,0.0,1.2404,0.0,0.914863,0.9,0.9,1,0,0,1,0,0
user_0272,project_0072,1.3808,0.0,0.0,2.039,0.0,0.934564,0.9,0.9,0,0,0,0,0,0
user_0272,project_0073,1.1469,0.0,2.039,0.7986,0.6117,0.922298,0.9,0.65,0,0,0,0,0,0
user_0272,project_0074,0.0,1.9552,1.2404,0.7986,1.7408,0.940509,0.9,0.9,0,0,0,0,0,0
user_0272,project_0075,2.3721,0.0,0.0,0.7986,0.0,0.932142,0.5,0.9,0,0,0,0,0,0
user_0272,project_0076,0.0,1.1566,0.0,2.397,0.8096,0.93364,0.5,0.65,0,0,0,0,0,0
user_0272,project_0077,0.8857,2.397,0.7986,2.039,1.9175,0.991446,0.9,0.9,1,1,0,1,0,0
user_0272,project_0078,0.0,1.1566,0.7986,0.7986,1.0492,0.925544,0.9,0.65,0,0,0,0,0,0
user_0272,project_0079,2.2665,1.2404,0.0,0.0,0.8683,0.941945,0.9,0.9,0,0,0,0,0,0
user_0272,project_0080,0.0,0.0,1.9552,1.1566,0.5866,0.927639,0.9,0.65,1,1,0,1,1,0
user_0272,project_0081,1.1469,1.9552,0.0,0.7986,1.3686,0.932886,0.9,0.9,1,0,0,1,1,0
user_0272,project_0082,1.3808,0.0,0.0,0.0,0.0,0.909853,0.5,0.65,0,0,0,0,0,0
user_0272,project_0083,0.8857,0.0,0.0,1.2404,0.0,0.92112,0.9,0.9,0,0,0,0,0,0
user_0272,project_0084,1.3808,0.0,0.0,2.039,0.0,0.921453,0.9,0.9,1,1,0,0,0,1
user_0272,project_0085,1.1469,0.0,2.039,0.7986,0.6117,0.926502,0.9,0.65,0,0,0,0,0,0
user_0272,project_0086,0.0,1.9552,1.2404,0.7986,1.7408,0.935659,0.9,0.9,0,0,0,0,0,0
user_0272,project_0087,2.3721,0.0,0.0,0.7986,0.0,0.932686,0.5,0.9,1,0,0,1,0,0
user_0272,project_0088,0.0,1.1566,0.0,2.397,0.8096,0.928035,0.5,0.65,0,0,0,0,0,0
user_0272,project_0089,0.8857,2.397,0.7986,2.039,1.9175,0.990881,0.9,0.9,0,0,0,0,0,0
user_0272,project_0090,0.0,1.1566,0.7986,0.7986,1.0492,0.932337,0.9,0.65,0,0,0,0,0,0
user_0272,project_0091,2.2665,1.2404,0.0,0.0,0.8683,0.941239,0.9,0.9,1,0,1,0,0,0
user_0272,project_0092,0.0,0.0,1.9552,1.1566,0.5866,0.925367,0.9,0.65,0,0,0,0,0,0
user_0272,project_0093,1.1469,1.9552,0.0,0.7986,1.3686,0.932483,0.9,0.9,0,0,0,0,0,0
user_0272,project_0094,1.3808,0.0,0.0,0.0,0.0,0.91316,0.5,0.65,0,0,0,0,0,0
user_0272,project_0095,0.8857,0.0,0.0,1.2404,0.0,0.916702,0.9,0.9,0,0,1,1,0,0
user_0272,project_0096,1.3808,0.0,0.0,2.039,0.0,0.927121,0.9,0.9,0,0,0,0,0,0
